nbr,DGP,noise_level,model,sample_size,x_cut_off,y_cut_off,nbr_run,CV_max_m,shap_max_m,min_x_frac,do_ML,do_shap
1501,2,0,NN,100,5,5,1,10000,3162,0.1,TRUE,TRUE
1502,2,0,NN,100,5,5,2,10000,3162,0.1,TRUE,TRUE
1503,2,0,NN,100,5,5,3,10000,3162,0.1,TRUE,TRUE
1504,2,0,NN,100,5,5,4,10000,3162,0.1,TRUE,TRUE
1505,2,0,NN,100,5,5,5,10000,3162,0.1,TRUE,TRUE
1506,2,0,NN,100,5,5,6,10000,3162,0.1,TRUE,TRUE
1507,2,0,NN,100,5,5,7,10000,3162,0.1,TRUE,TRUE
1508,2,0,NN,100,5,5,8,10000,3162,0.1,TRUE,TRUE
1509,2,0,NN,100,5,5,9,10000,3162,0.1,TRUE,TRUE
1510,2,0,NN,100,5,5,10,10000,3162,0.1,TRUE,TRUE
1511,2,0,NN,100,5,5,11,10000,3162,0.1,TRUE,TRUE
1512,2,0,NN,100,5,5,12,10000,3162,0.1,TRUE,TRUE
1513,2,0,NN,100,5,5,13,10000,3162,0.1,TRUE,TRUE
1514,2,0,NN,100,5,5,14,10000,3162,0.1,TRUE,TRUE
1515,2,0,NN,100,5,5,15,10000,3162,0.1,TRUE,TRUE
1516,2,0,NN,100,5,5,16,10000,3162,0.1,TRUE,TRUE
1517,2,0,NN,100,5,5,17,10000,3162,0.1,TRUE,TRUE
1518,2,0,NN,100,5,5,18,10000,3162,0.1,TRUE,TRUE
1519,2,0,NN,100,5,5,19,10000,3162,0.1,TRUE,TRUE
1520,2,0,NN,100,5,5,20,10000,3162,0.1,TRUE,TRUE
1521,2,0,NN,100,5,5,21,10000,3162,0.1,TRUE,TRUE
1522,2,0,NN,100,5,5,22,10000,3162,0.1,TRUE,TRUE
1523,2,0,NN,100,5,5,23,10000,3162,0.1,TRUE,TRUE
1524,2,0,NN,100,5,5,24,10000,3162,0.1,TRUE,TRUE
1525,2,0,NN,100,5,5,25,10000,3162,0.1,TRUE,TRUE
1526,2,0,NN,100,5,5,26,10000,3162,0.1,TRUE,TRUE
1527,2,0,NN,100,5,5,27,10000,3162,0.1,TRUE,TRUE
1528,2,0,NN,100,5,5,28,10000,3162,0.1,TRUE,TRUE
1529,2,0,NN,100,5,5,29,10000,3162,0.1,TRUE,TRUE
1530,2,0,NN,100,5,5,30,10000,3162,0.1,TRUE,TRUE
1531,2,0,NN,100,5,5,31,10000,3162,0.1,TRUE,TRUE
1532,2,0,NN,100,5,5,32,10000,3162,0.1,TRUE,TRUE
1533,2,0,NN,100,5,5,33,10000,3162,0.1,TRUE,TRUE
1534,2,0,NN,100,5,5,34,10000,3162,0.1,TRUE,TRUE
1535,2,0,NN,100,5,5,35,10000,3162,0.1,TRUE,TRUE
1536,2,0,NN,100,5,5,36,10000,3162,0.1,TRUE,TRUE
1537,2,0,NN,100,5,5,37,10000,3162,0.1,TRUE,TRUE
1538,2,0,NN,100,5,5,38,10000,3162,0.1,TRUE,TRUE
1539,2,0,NN,100,5,5,39,10000,3162,0.1,TRUE,TRUE
1540,2,0,NN,100,5,5,40,10000,3162,0.1,TRUE,TRUE
1541,2,0,NN,100,5,5,41,10000,3162,0.1,TRUE,TRUE
1542,2,0,NN,100,5,5,42,10000,3162,0.1,TRUE,TRUE
1543,2,0,NN,100,5,5,43,10000,3162,0.1,TRUE,TRUE
1544,2,0,NN,100,5,5,44,10000,3162,0.1,TRUE,TRUE
1545,2,0,NN,100,5,5,45,10000,3162,0.1,TRUE,TRUE
1546,2,0,NN,100,5,5,46,10000,3162,0.1,TRUE,TRUE
1547,2,0,NN,100,5,5,47,10000,3162,0.1,TRUE,TRUE
1548,2,0,NN,100,5,5,48,10000,3162,0.1,TRUE,TRUE
1549,2,0,NN,100,5,5,49,10000,3162,0.1,TRUE,TRUE
1550,2,0,NN,100,5,5,50,10000,3162,0.1,TRUE,TRUE
1551,2,0,NN,316,5,5,1,10000,3162,0.1,TRUE,TRUE
1552,2,0,NN,316,5,5,2,10000,3162,0.1,TRUE,TRUE
1553,2,0,NN,316,5,5,3,10000,3162,0.1,TRUE,TRUE
1554,2,0,NN,316,5,5,4,10000,3162,0.1,TRUE,TRUE
1555,2,0,NN,316,5,5,5,10000,3162,0.1,TRUE,TRUE
1556,2,0,NN,316,5,5,6,10000,3162,0.1,TRUE,TRUE
1557,2,0,NN,316,5,5,7,10000,3162,0.1,TRUE,TRUE
1558,2,0,NN,316,5,5,8,10000,3162,0.1,TRUE,TRUE
1559,2,0,NN,316,5,5,9,10000,3162,0.1,TRUE,TRUE
1560,2,0,NN,316,5,5,10,10000,3162,0.1,TRUE,TRUE
1561,2,0,NN,316,5,5,11,10000,3162,0.1,TRUE,TRUE
1562,2,0,NN,316,5,5,12,10000,3162,0.1,TRUE,TRUE
1563,2,0,NN,316,5,5,13,10000,3162,0.1,TRUE,TRUE
1564,2,0,NN,316,5,5,14,10000,3162,0.1,TRUE,TRUE
1565,2,0,NN,316,5,5,15,10000,3162,0.1,TRUE,TRUE
1566,2,0,NN,316,5,5,16,10000,3162,0.1,TRUE,TRUE
1567,2,0,NN,316,5,5,17,10000,3162,0.1,TRUE,TRUE
1568,2,0,NN,316,5,5,18,10000,3162,0.1,TRUE,TRUE
1569,2,0,NN,316,5,5,19,10000,3162,0.1,TRUE,TRUE
1570,2,0,NN,316,5,5,20,10000,3162,0.1,TRUE,TRUE
1571,2,0,NN,316,5,5,21,10000,3162,0.1,TRUE,TRUE
1572,2,0,NN,316,5,5,22,10000,3162,0.1,TRUE,TRUE
1573,2,0,NN,316,5,5,23,10000,3162,0.1,TRUE,TRUE
1574,2,0,NN,316,5,5,24,10000,3162,0.1,TRUE,TRUE
1575,2,0,NN,316,5,5,25,10000,3162,0.1,TRUE,TRUE
1576,2,0,NN,316,5,5,26,10000,3162,0.1,TRUE,TRUE
1577,2,0,NN,316,5,5,27,10000,3162,0.1,TRUE,TRUE
1578,2,0,NN,316,5,5,28,10000,3162,0.1,TRUE,TRUE
1579,2,0,NN,316,5,5,29,10000,3162,0.1,TRUE,TRUE
1580,2,0,NN,316,5,5,30,10000,3162,0.1,TRUE,TRUE
1581,2,0,NN,316,5,5,31,10000,3162,0.1,TRUE,TRUE
1582,2,0,NN,316,5,5,32,10000,3162,0.1,TRUE,TRUE
1583,2,0,NN,316,5,5,33,10000,3162,0.1,TRUE,TRUE
1584,2,0,NN,316,5,5,34,10000,3162,0.1,TRUE,TRUE
1585,2,0,NN,316,5,5,35,10000,3162,0.1,TRUE,TRUE
1586,2,0,NN,316,5,5,36,10000,3162,0.1,TRUE,TRUE
1587,2,0,NN,316,5,5,37,10000,3162,0.1,TRUE,TRUE
1588,2,0,NN,316,5,5,38,10000,3162,0.1,TRUE,TRUE
1589,2,0,NN,316,5,5,39,10000,3162,0.1,TRUE,TRUE
1590,2,0,NN,316,5,5,40,10000,3162,0.1,TRUE,TRUE
1591,2,0,NN,316,5,5,41,10000,3162,0.1,TRUE,TRUE
1592,2,0,NN,316,5,5,42,10000,3162,0.1,TRUE,TRUE
1593,2,0,NN,316,5,5,43,10000,3162,0.1,TRUE,TRUE
1594,2,0,NN,316,5,5,44,10000,3162,0.1,TRUE,TRUE
1595,2,0,NN,316,5,5,45,10000,3162,0.1,TRUE,TRUE
1596,2,0,NN,316,5,5,46,10000,3162,0.1,TRUE,TRUE
1597,2,0,NN,316,5,5,47,10000,3162,0.1,TRUE,TRUE
1598,2,0,NN,316,5,5,48,10000,3162,0.1,TRUE,TRUE
1599,2,0,NN,316,5,5,49,10000,3162,0.1,TRUE,TRUE
1600,2,0,NN,316,5,5,50,10000,3162,0.1,TRUE,TRUE
1601,2,0,NN,1000,5,5,1,10000,3162,0.1,TRUE,TRUE
1602,2,0,NN,1000,5,5,2,10000,3162,0.1,TRUE,TRUE
1603,2,0,NN,1000,5,5,3,10000,3162,0.1,TRUE,TRUE
1604,2,0,NN,1000,5,5,4,10000,3162,0.1,TRUE,TRUE
1605,2,0,NN,1000,5,5,5,10000,3162,0.1,TRUE,TRUE
1606,2,0,NN,1000,5,5,6,10000,3162,0.1,TRUE,TRUE
1607,2,0,NN,1000,5,5,7,10000,3162,0.1,TRUE,TRUE
1608,2,0,NN,1000,5,5,8,10000,3162,0.1,TRUE,TRUE
1609,2,0,NN,1000,5,5,9,10000,3162,0.1,TRUE,TRUE
1610,2,0,NN,1000,5,5,10,10000,3162,0.1,TRUE,TRUE
1611,2,0,NN,1000,5,5,11,10000,3162,0.1,TRUE,TRUE
1612,2,0,NN,1000,5,5,12,10000,3162,0.1,TRUE,TRUE
1613,2,0,NN,1000,5,5,13,10000,3162,0.1,TRUE,TRUE
1614,2,0,NN,1000,5,5,14,10000,3162,0.1,TRUE,TRUE
1615,2,0,NN,1000,5,5,15,10000,3162,0.1,TRUE,TRUE
1616,2,0,NN,1000,5,5,16,10000,3162,0.1,TRUE,TRUE
1617,2,0,NN,1000,5,5,17,10000,3162,0.1,TRUE,TRUE
1618,2,0,NN,1000,5,5,18,10000,3162,0.1,TRUE,TRUE
1619,2,0,NN,1000,5,5,19,10000,3162,0.1,TRUE,TRUE
1620,2,0,NN,1000,5,5,20,10000,3162,0.1,TRUE,TRUE
1621,2,0,NN,1000,5,5,21,10000,3162,0.1,TRUE,TRUE
1622,2,0,NN,1000,5,5,22,10000,3162,0.1,TRUE,TRUE
1623,2,0,NN,1000,5,5,23,10000,3162,0.1,TRUE,TRUE
1624,2,0,NN,1000,5,5,24,10000,3162,0.1,TRUE,TRUE
1625,2,0,NN,1000,5,5,25,10000,3162,0.1,TRUE,TRUE
1626,2,0,NN,1000,5,5,26,10000,3162,0.1,TRUE,TRUE
1627,2,0,NN,1000,5,5,27,10000,3162,0.1,TRUE,TRUE
1628,2,0,NN,1000,5,5,28,10000,3162,0.1,TRUE,TRUE
1629,2,0,NN,1000,5,5,29,10000,3162,0.1,TRUE,TRUE
1630,2,0,NN,1000,5,5,30,10000,3162,0.1,TRUE,TRUE
1631,2,0,NN,1000,5,5,31,10000,3162,0.1,TRUE,TRUE
1632,2,0,NN,1000,5,5,32,10000,3162,0.1,TRUE,TRUE
1633,2,0,NN,1000,5,5,33,10000,3162,0.1,TRUE,TRUE
1634,2,0,NN,1000,5,5,34,10000,3162,0.1,TRUE,TRUE
1635,2,0,NN,1000,5,5,35,10000,3162,0.1,TRUE,TRUE
1636,2,0,NN,1000,5,5,36,10000,3162,0.1,TRUE,TRUE
1637,2,0,NN,1000,5,5,37,10000,3162,0.1,TRUE,TRUE
1638,2,0,NN,1000,5,5,38,10000,3162,0.1,TRUE,TRUE
1639,2,0,NN,1000,5,5,39,10000,3162,0.1,TRUE,TRUE
1640,2,0,NN,1000,5,5,40,10000,3162,0.1,TRUE,TRUE
1641,2,0,NN,1000,5,5,41,10000,3162,0.1,TRUE,TRUE
1642,2,0,NN,1000,5,5,42,10000,3162,0.1,TRUE,TRUE
1643,2,0,NN,1000,5,5,43,10000,3162,0.1,TRUE,TRUE
1644,2,0,NN,1000,5,5,44,10000,3162,0.1,TRUE,TRUE
1645,2,0,NN,1000,5,5,45,10000,3162,0.1,TRUE,TRUE
1646,2,0,NN,1000,5,5,46,10000,3162,0.1,TRUE,TRUE
1647,2,0,NN,1000,5,5,47,10000,3162,0.1,TRUE,TRUE
1648,2,0,NN,1000,5,5,48,10000,3162,0.1,TRUE,TRUE
1649,2,0,NN,1000,5,5,49,10000,3162,0.1,TRUE,TRUE
1650,2,0,NN,1000,5,5,50,10000,3162,0.1,TRUE,TRUE
1651,2,0,NN,3162,5,5,1,10000,3162,0.1,TRUE,TRUE
1652,2,0,NN,3162,5,5,2,10000,3162,0.1,TRUE,TRUE
1653,2,0,NN,3162,5,5,3,10000,3162,0.1,TRUE,TRUE
1654,2,0,NN,3162,5,5,4,10000,3162,0.1,TRUE,TRUE
1655,2,0,NN,3162,5,5,5,10000,3162,0.1,TRUE,TRUE
1656,2,0,NN,3162,5,5,6,10000,3162,0.1,TRUE,TRUE
1657,2,0,NN,3162,5,5,7,10000,3162,0.1,TRUE,TRUE
1658,2,0,NN,3162,5,5,8,10000,3162,0.1,TRUE,TRUE
1659,2,0,NN,3162,5,5,9,10000,3162,0.1,TRUE,TRUE
1660,2,0,NN,3162,5,5,10,10000,3162,0.1,TRUE,TRUE
1661,2,0,NN,3162,5,5,11,10000,3162,0.1,TRUE,TRUE
1662,2,0,NN,3162,5,5,12,10000,3162,0.1,TRUE,TRUE
1663,2,0,NN,3162,5,5,13,10000,3162,0.1,TRUE,TRUE
1664,2,0,NN,3162,5,5,14,10000,3162,0.1,TRUE,TRUE
1665,2,0,NN,3162,5,5,15,10000,3162,0.1,TRUE,TRUE
1666,2,0,NN,3162,5,5,16,10000,3162,0.1,TRUE,TRUE
1667,2,0,NN,3162,5,5,17,10000,3162,0.1,TRUE,TRUE
1668,2,0,NN,3162,5,5,18,10000,3162,0.1,TRUE,TRUE
1669,2,0,NN,3162,5,5,19,10000,3162,0.1,TRUE,TRUE
1670,2,0,NN,3162,5,5,20,10000,3162,0.1,TRUE,TRUE
1671,2,0,NN,3162,5,5,21,10000,3162,0.1,TRUE,TRUE
1672,2,0,NN,3162,5,5,22,10000,3162,0.1,TRUE,TRUE
1673,2,0,NN,3162,5,5,23,10000,3162,0.1,TRUE,TRUE
1674,2,0,NN,3162,5,5,24,10000,3162,0.1,TRUE,TRUE
1675,2,0,NN,3162,5,5,25,10000,3162,0.1,TRUE,TRUE
1676,2,0,NN,3162,5,5,26,10000,3162,0.1,TRUE,TRUE
1677,2,0,NN,3162,5,5,27,10000,3162,0.1,TRUE,TRUE
1678,2,0,NN,3162,5,5,28,10000,3162,0.1,TRUE,TRUE
1679,2,0,NN,3162,5,5,29,10000,3162,0.1,TRUE,TRUE
1680,2,0,NN,3162,5,5,30,10000,3162,0.1,TRUE,TRUE
1681,2,0,NN,3162,5,5,31,10000,3162,0.1,TRUE,TRUE
1682,2,0,NN,3162,5,5,32,10000,3162,0.1,TRUE,TRUE
1683,2,0,NN,3162,5,5,33,10000,3162,0.1,TRUE,TRUE
1684,2,0,NN,3162,5,5,34,10000,3162,0.1,TRUE,TRUE
1685,2,0,NN,3162,5,5,35,10000,3162,0.1,TRUE,TRUE
1686,2,0,NN,3162,5,5,36,10000,3162,0.1,TRUE,TRUE
1687,2,0,NN,3162,5,5,37,10000,3162,0.1,TRUE,TRUE
1688,2,0,NN,3162,5,5,38,10000,3162,0.1,TRUE,TRUE
1689,2,0,NN,3162,5,5,39,10000,3162,0.1,TRUE,TRUE
1690,2,0,NN,3162,5,5,40,10000,3162,0.1,TRUE,TRUE
1691,2,0,NN,3162,5,5,41,10000,3162,0.1,TRUE,TRUE
1692,2,0,NN,3162,5,5,42,10000,3162,0.1,TRUE,TRUE
1693,2,0,NN,3162,5,5,43,10000,3162,0.1,TRUE,TRUE
1694,2,0,NN,3162,5,5,44,10000,3162,0.1,TRUE,TRUE
1695,2,0,NN,3162,5,5,45,10000,3162,0.1,TRUE,TRUE
1696,2,0,NN,3162,5,5,46,10000,3162,0.1,TRUE,TRUE
1697,2,0,NN,3162,5,5,47,10000,3162,0.1,TRUE,TRUE
1698,2,0,NN,3162,5,5,48,10000,3162,0.1,TRUE,TRUE
1699,2,0,NN,3162,5,5,49,10000,3162,0.1,TRUE,TRUE
1700,2,0,NN,3162,5,5,50,10000,3162,0.1,TRUE,TRUE
1701,2,0,NN,10000,5,5,1,10000,3162,0.1,TRUE,TRUE
1702,2,0,NN,10000,5,5,2,10000,3162,0.1,TRUE,TRUE
1703,2,0,NN,10000,5,5,3,10000,3162,0.1,TRUE,TRUE
1704,2,0,NN,10000,5,5,4,10000,3162,0.1,TRUE,TRUE
1705,2,0,NN,10000,5,5,5,10000,3162,0.1,TRUE,TRUE
1706,2,0,NN,10000,5,5,6,10000,3162,0.1,TRUE,TRUE
1707,2,0,NN,10000,5,5,7,10000,3162,0.1,TRUE,TRUE
1708,2,0,NN,10000,5,5,8,10000,3162,0.1,TRUE,TRUE
1709,2,0,NN,10000,5,5,9,10000,3162,0.1,TRUE,TRUE
1710,2,0,NN,10000,5,5,10,10000,3162,0.1,TRUE,TRUE
1711,2,0,NN,10000,5,5,11,10000,3162,0.1,TRUE,TRUE
1712,2,0,NN,10000,5,5,12,10000,3162,0.1,TRUE,TRUE
1713,2,0,NN,10000,5,5,13,10000,3162,0.1,TRUE,TRUE
1714,2,0,NN,10000,5,5,14,10000,3162,0.1,TRUE,TRUE
1715,2,0,NN,10000,5,5,15,10000,3162,0.1,TRUE,TRUE
1716,2,0,NN,10000,5,5,16,10000,3162,0.1,TRUE,TRUE
1717,2,0,NN,10000,5,5,17,10000,3162,0.1,TRUE,TRUE
1718,2,0,NN,10000,5,5,18,10000,3162,0.1,TRUE,TRUE
1719,2,0,NN,10000,5,5,19,10000,3162,0.1,TRUE,TRUE
1720,2,0,NN,10000,5,5,20,10000,3162,0.1,TRUE,TRUE
1721,2,0,NN,10000,5,5,21,10000,3162,0.1,TRUE,TRUE
1722,2,0,NN,10000,5,5,22,10000,3162,0.1,TRUE,TRUE
1723,2,0,NN,10000,5,5,23,10000,3162,0.1,TRUE,TRUE
1724,2,0,NN,10000,5,5,24,10000,3162,0.1,TRUE,TRUE
1725,2,0,NN,10000,5,5,25,10000,3162,0.1,TRUE,TRUE
1726,2,0,NN,10000,5,5,26,10000,3162,0.1,TRUE,TRUE
1727,2,0,NN,10000,5,5,27,10000,3162,0.1,TRUE,TRUE
1728,2,0,NN,10000,5,5,28,10000,3162,0.1,TRUE,TRUE
1729,2,0,NN,10000,5,5,29,10000,3162,0.1,TRUE,TRUE
1730,2,0,NN,10000,5,5,30,10000,3162,0.1,TRUE,TRUE
1731,2,0,NN,10000,5,5,31,10000,3162,0.1,TRUE,TRUE
1732,2,0,NN,10000,5,5,32,10000,3162,0.1,TRUE,TRUE
1733,2,0,NN,10000,5,5,33,10000,3162,0.1,TRUE,TRUE
1734,2,0,NN,10000,5,5,34,10000,3162,0.1,TRUE,TRUE
1735,2,0,NN,10000,5,5,35,10000,3162,0.1,TRUE,TRUE
1736,2,0,NN,10000,5,5,36,10000,3162,0.1,TRUE,TRUE
1737,2,0,NN,10000,5,5,37,10000,3162,0.1,TRUE,TRUE
1738,2,0,NN,10000,5,5,38,10000,3162,0.1,TRUE,TRUE
1739,2,0,NN,10000,5,5,39,10000,3162,0.1,TRUE,TRUE
1740,2,0,NN,10000,5,5,40,10000,3162,0.1,TRUE,TRUE
1741,2,0,NN,10000,5,5,41,10000,3162,0.1,TRUE,TRUE
1742,2,0,NN,10000,5,5,42,10000,3162,0.1,TRUE,TRUE
1743,2,0,NN,10000,5,5,43,10000,3162,0.1,TRUE,TRUE
1744,2,0,NN,10000,5,5,44,10000,3162,0.1,TRUE,TRUE
1745,2,0,NN,10000,5,5,45,10000,3162,0.1,TRUE,TRUE
1746,2,0,NN,10000,5,5,46,10000,3162,0.1,TRUE,TRUE
1747,2,0,NN,10000,5,5,47,10000,3162,0.1,TRUE,TRUE
1748,2,0,NN,10000,5,5,48,10000,3162,0.1,TRUE,TRUE
1749,2,0,NN,10000,5,5,49,10000,3162,0.1,TRUE,TRUE
1750,2,0,NN,10000,5,5,50,10000,3162,0.1,TRUE,TRUE
1751,2,0,SVM,100,5,5,1,10000,3162,0.1,TRUE,TRUE
1752,2,0,SVM,100,5,5,2,10000,3162,0.1,TRUE,TRUE
1753,2,0,SVM,100,5,5,3,10000,3162,0.1,TRUE,TRUE
1754,2,0,SVM,100,5,5,4,10000,3162,0.1,TRUE,TRUE
1755,2,0,SVM,100,5,5,5,10000,3162,0.1,TRUE,TRUE
1756,2,0,SVM,100,5,5,6,10000,3162,0.1,TRUE,TRUE
1757,2,0,SVM,100,5,5,7,10000,3162,0.1,TRUE,TRUE
1758,2,0,SVM,100,5,5,8,10000,3162,0.1,TRUE,TRUE
1759,2,0,SVM,100,5,5,9,10000,3162,0.1,TRUE,TRUE
1760,2,0,SVM,100,5,5,10,10000,3162,0.1,TRUE,TRUE
1761,2,0,SVM,100,5,5,11,10000,3162,0.1,TRUE,TRUE
1762,2,0,SVM,100,5,5,12,10000,3162,0.1,TRUE,TRUE
1763,2,0,SVM,100,5,5,13,10000,3162,0.1,TRUE,TRUE
1764,2,0,SVM,100,5,5,14,10000,3162,0.1,TRUE,TRUE
1765,2,0,SVM,100,5,5,15,10000,3162,0.1,TRUE,TRUE
1766,2,0,SVM,100,5,5,16,10000,3162,0.1,TRUE,TRUE
1767,2,0,SVM,100,5,5,17,10000,3162,0.1,TRUE,TRUE
1768,2,0,SVM,100,5,5,18,10000,3162,0.1,TRUE,TRUE
1769,2,0,SVM,100,5,5,19,10000,3162,0.1,TRUE,TRUE
1770,2,0,SVM,100,5,5,20,10000,3162,0.1,TRUE,TRUE
1771,2,0,SVM,100,5,5,21,10000,3162,0.1,TRUE,TRUE
1772,2,0,SVM,100,5,5,22,10000,3162,0.1,TRUE,TRUE
1773,2,0,SVM,100,5,5,23,10000,3162,0.1,TRUE,TRUE
1774,2,0,SVM,100,5,5,24,10000,3162,0.1,TRUE,TRUE
1775,2,0,SVM,100,5,5,25,10000,3162,0.1,TRUE,TRUE
1776,2,0,SVM,100,5,5,26,10000,3162,0.1,TRUE,TRUE
1777,2,0,SVM,100,5,5,27,10000,3162,0.1,TRUE,TRUE
1778,2,0,SVM,100,5,5,28,10000,3162,0.1,TRUE,TRUE
1779,2,0,SVM,100,5,5,29,10000,3162,0.1,TRUE,TRUE
1780,2,0,SVM,100,5,5,30,10000,3162,0.1,TRUE,TRUE
1781,2,0,SVM,100,5,5,31,10000,3162,0.1,TRUE,TRUE
1782,2,0,SVM,100,5,5,32,10000,3162,0.1,TRUE,TRUE
1783,2,0,SVM,100,5,5,33,10000,3162,0.1,TRUE,TRUE
1784,2,0,SVM,100,5,5,34,10000,3162,0.1,TRUE,TRUE
1785,2,0,SVM,100,5,5,35,10000,3162,0.1,TRUE,TRUE
1786,2,0,SVM,100,5,5,36,10000,3162,0.1,TRUE,TRUE
1787,2,0,SVM,100,5,5,37,10000,3162,0.1,TRUE,TRUE
1788,2,0,SVM,100,5,5,38,10000,3162,0.1,TRUE,TRUE
1789,2,0,SVM,100,5,5,39,10000,3162,0.1,TRUE,TRUE
1790,2,0,SVM,100,5,5,40,10000,3162,0.1,TRUE,TRUE
1791,2,0,SVM,100,5,5,41,10000,3162,0.1,TRUE,TRUE
1792,2,0,SVM,100,5,5,42,10000,3162,0.1,TRUE,TRUE
1793,2,0,SVM,100,5,5,43,10000,3162,0.1,TRUE,TRUE
1794,2,0,SVM,100,5,5,44,10000,3162,0.1,TRUE,TRUE
1795,2,0,SVM,100,5,5,45,10000,3162,0.1,TRUE,TRUE
1796,2,0,SVM,100,5,5,46,10000,3162,0.1,TRUE,TRUE
1797,2,0,SVM,100,5,5,47,10000,3162,0.1,TRUE,TRUE
1798,2,0,SVM,100,5,5,48,10000,3162,0.1,TRUE,TRUE
1799,2,0,SVM,100,5,5,49,10000,3162,0.1,TRUE,TRUE
1800,2,0,SVM,100,5,5,50,10000,3162,0.1,TRUE,TRUE
1801,2,0,SVM,316,5,5,1,10000,3162,0.1,TRUE,TRUE
1802,2,0,SVM,316,5,5,2,10000,3162,0.1,TRUE,TRUE
1803,2,0,SVM,316,5,5,3,10000,3162,0.1,TRUE,TRUE
1804,2,0,SVM,316,5,5,4,10000,3162,0.1,TRUE,TRUE
1805,2,0,SVM,316,5,5,5,10000,3162,0.1,TRUE,TRUE
1806,2,0,SVM,316,5,5,6,10000,3162,0.1,TRUE,TRUE
1807,2,0,SVM,316,5,5,7,10000,3162,0.1,TRUE,TRUE
1808,2,0,SVM,316,5,5,8,10000,3162,0.1,TRUE,TRUE
1809,2,0,SVM,316,5,5,9,10000,3162,0.1,TRUE,TRUE
1810,2,0,SVM,316,5,5,10,10000,3162,0.1,TRUE,TRUE
1811,2,0,SVM,316,5,5,11,10000,3162,0.1,TRUE,TRUE
1812,2,0,SVM,316,5,5,12,10000,3162,0.1,TRUE,TRUE
1813,2,0,SVM,316,5,5,13,10000,3162,0.1,TRUE,TRUE
1814,2,0,SVM,316,5,5,14,10000,3162,0.1,TRUE,TRUE
1815,2,0,SVM,316,5,5,15,10000,3162,0.1,TRUE,TRUE
1816,2,0,SVM,316,5,5,16,10000,3162,0.1,TRUE,TRUE
1817,2,0,SVM,316,5,5,17,10000,3162,0.1,TRUE,TRUE
1818,2,0,SVM,316,5,5,18,10000,3162,0.1,TRUE,TRUE
1819,2,0,SVM,316,5,5,19,10000,3162,0.1,TRUE,TRUE
1820,2,0,SVM,316,5,5,20,10000,3162,0.1,TRUE,TRUE
1821,2,0,SVM,316,5,5,21,10000,3162,0.1,TRUE,TRUE
1822,2,0,SVM,316,5,5,22,10000,3162,0.1,TRUE,TRUE
1823,2,0,SVM,316,5,5,23,10000,3162,0.1,TRUE,TRUE
1824,2,0,SVM,316,5,5,24,10000,3162,0.1,TRUE,TRUE
1825,2,0,SVM,316,5,5,25,10000,3162,0.1,TRUE,TRUE
1826,2,0,SVM,316,5,5,26,10000,3162,0.1,TRUE,TRUE
1827,2,0,SVM,316,5,5,27,10000,3162,0.1,TRUE,TRUE
1828,2,0,SVM,316,5,5,28,10000,3162,0.1,TRUE,TRUE
1829,2,0,SVM,316,5,5,29,10000,3162,0.1,TRUE,TRUE
1830,2,0,SVM,316,5,5,30,10000,3162,0.1,TRUE,TRUE
1831,2,0,SVM,316,5,5,31,10000,3162,0.1,TRUE,TRUE
1832,2,0,SVM,316,5,5,32,10000,3162,0.1,TRUE,TRUE
1833,2,0,SVM,316,5,5,33,10000,3162,0.1,TRUE,TRUE
1834,2,0,SVM,316,5,5,34,10000,3162,0.1,TRUE,TRUE
1835,2,0,SVM,316,5,5,35,10000,3162,0.1,TRUE,TRUE
1836,2,0,SVM,316,5,5,36,10000,3162,0.1,TRUE,TRUE
1837,2,0,SVM,316,5,5,37,10000,3162,0.1,TRUE,TRUE
1838,2,0,SVM,316,5,5,38,10000,3162,0.1,TRUE,TRUE
1839,2,0,SVM,316,5,5,39,10000,3162,0.1,TRUE,TRUE
1840,2,0,SVM,316,5,5,40,10000,3162,0.1,TRUE,TRUE
1841,2,0,SVM,316,5,5,41,10000,3162,0.1,TRUE,TRUE
1842,2,0,SVM,316,5,5,42,10000,3162,0.1,TRUE,TRUE
1843,2,0,SVM,316,5,5,43,10000,3162,0.1,TRUE,TRUE
1844,2,0,SVM,316,5,5,44,10000,3162,0.1,TRUE,TRUE
1845,2,0,SVM,316,5,5,45,10000,3162,0.1,TRUE,TRUE
1846,2,0,SVM,316,5,5,46,10000,3162,0.1,TRUE,TRUE
1847,2,0,SVM,316,5,5,47,10000,3162,0.1,TRUE,TRUE
1848,2,0,SVM,316,5,5,48,10000,3162,0.1,TRUE,TRUE
1849,2,0,SVM,316,5,5,49,10000,3162,0.1,TRUE,TRUE
1850,2,0,SVM,316,5,5,50,10000,3162,0.1,TRUE,TRUE
1851,2,0,SVM,1000,5,5,1,10000,3162,0.1,TRUE,TRUE
1852,2,0,SVM,1000,5,5,2,10000,3162,0.1,TRUE,TRUE
1853,2,0,SVM,1000,5,5,3,10000,3162,0.1,TRUE,TRUE
1854,2,0,SVM,1000,5,5,4,10000,3162,0.1,TRUE,TRUE
1855,2,0,SVM,1000,5,5,5,10000,3162,0.1,TRUE,TRUE
1856,2,0,SVM,1000,5,5,6,10000,3162,0.1,TRUE,TRUE
1857,2,0,SVM,1000,5,5,7,10000,3162,0.1,TRUE,TRUE
1858,2,0,SVM,1000,5,5,8,10000,3162,0.1,TRUE,TRUE
1859,2,0,SVM,1000,5,5,9,10000,3162,0.1,TRUE,TRUE
